end_address,end_lat,end_lon,zip,step
"515 Jefferson St SE, Olympia, WA 98501, USA",47.41580829999999,-122.2976023,98501.0,12
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4259492,-122.2970961,98501.0,12
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4264267,-122.2975981,98501.0,13
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4327209,-122.2976565,98501.0,12
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4354746,-122.2971112,98501.0,11
"515 Jefferson St SE, Olympia, WA 98501, USA",47.435593,-122.2930078,98501.0,10
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4403712,-122.2952919,98501.0,12
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4443233,-122.2953966,98501.0,11
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4444704,-122.2913078,98501.0,12
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4513278,-122.2950592,98501.0,11
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4525436,-122.2952177,98501.0,11
"515 Jefferson St SE, Olympia, WA 98501, USA",47.45460449999999,-122.2608914,98501.0,10
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4599124,-122.2442464,98501.0,10
"515 Jefferson St SE, Olympia, WA 98501, USA",47.4633319,-122.2195008,98501.0,17
"515 Jefferson St SE, Olympia, WA 98501, USA",47.6095595,-122.3406994,98501.0,11
"515 Madison St, Seattle, WA 98104, USA",47.435593,-122.2930078,98104.0,11
"515 Madison St, Seattle, WA 98104, USA",47.4405843,-122.2975586,98104.0,10
"515 Madison St, Seattle, WA 98104, USA",47.4443233,-122.2953966,98104.0,11
"515 Madison St, Seattle, WA 98104, USA",47.4444704,-122.2913078,98104.0,13
"515 Madison St, Seattle, WA 98104, USA",47.5423197,-121.8366769,98104.0,15
"515 Madison St, Seattle, WA 98104, USA",47.6026694,-122.3373788,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.603618,-122.3321673,98104.0,5
"515 Madison St, Seattle, WA 98104, USA",47.6049169,-122.3364675,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6052057,-122.3397437,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6063821,-122.3322283,98104.0,2
"515 Madison St, Seattle, WA 98104, USA",47.6071107,-122.3338507,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6072677,-122.1894233,98104.0,12
"515 Madison St, Seattle, WA 98104, USA",47.607654,-122.3338695,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6076645,-122.339495,98104.0,4
"515 Madison St, Seattle, WA 98104, USA",47.6077009,-122.3344156,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6083417,-122.3322536,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6100971,-122.3350631,98104.0,5
"515 Madison St, Seattle, WA 98104, USA",47.61095160000001,-122.3473434,98104.0,4
"515 Madison St, Seattle, WA 98104, USA",47.6109794,-122.1901304,98104.0,15
"515 Madison St, Seattle, WA 98104, USA",47.6118286,-122.3361314,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6119853,-122.333716,98104.0,4
"515 Madison St, Seattle, WA 98104, USA",47.6136335,-122.3410064,98104.0,3
"515 Madison St, Seattle, WA 98104, USA",47.6136992,-122.3337171,98104.0,4
"515 Madison St, Seattle, WA 98104, USA",47.6141051,-122.3363899,98104.0,5
"515 Madison St, Seattle, WA 98104, USA",47.6153625,-122.3419184,98104.0,5
"515 Madison St, Seattle, WA 98104, USA",47.6156004,-122.2008899,98104.0,11
"515 Madison St, Seattle, WA 98104, USA",47.6180792,-122.3375439,98104.0,9
"515 Madison St, Seattle, WA 98104, USA",47.61926640000001,-122.2003104,98104.0,11
"515 Madison St, Seattle, WA 98104, USA",47.62017119999999,-122.3492968,98104.0,5
"515 Madison St, Seattle, WA 98104, USA",47.6203244,-122.3436986,98104.0,6
"515 Madison St, Seattle, WA 98104, USA",47.6203717,-122.3593736,98104.0,6
"515 Madison St, Seattle, WA 98104, USA",47.6214465,-122.3469544,98104.0,7
"515 Madison St, Seattle, WA 98104, USA",47.6251322,-122.3449769,98104.0,9
"515 Madison St, Seattle, WA 98104, USA",47.8124792,-122.382897,98104.0,9
"515 Madison St, Seattle, WA 98104, USA",47.9487436,-122.304276,98104.0,7
"516 Broad St, Seattle, WA 98109, USA",47.4444704,-122.2913078,98109.0,16
"516 Broad St, Seattle, WA 98109, USA",47.603618,-122.3321673,98109.0,11
"516 Broad St, Seattle, WA 98109, USA",47.6049169,-122.3364675,98109.0,8
"516 Broad St, Seattle, WA 98109, USA",47.6071107,-122.3338507,98109.0,8
"516 Broad St, Seattle, WA 98109, USA",47.6076645,-122.339495,98109.0,7
"516 Broad St, Seattle, WA 98109, USA",47.6119853,-122.333716,98109.0,5
"516 Broad St, Seattle, WA 98109, USA",47.6136335,-122.3410064,98109.0,8
"516 Broad St, Seattle, WA 98109, USA",47.6180792,-122.3375439,98109.0,9
"516 Broad St, Seattle, WA 98109, USA",47.62017119999999,-122.3492968,98109.0,6
"516 Broad St, Seattle, WA 98109, USA",47.6251322,-122.3449769,98109.0,6
"516 High St, Bellingham, WA 98225, USA",48.0917543,-122.1857114,98225.0,13
"523 Broadway E, Seattle, WA 98102, USA",47.435593,-122.2930078,98102.0,13
"523 Broadway E, Seattle, WA 98102, USA",47.4443233,-122.2953966,98102.0,13
"523 Broadway E, Seattle, WA 98102, USA",47.4444704,-122.2913078,98102.0,15
"523 Broadway E, Seattle, WA 98102, USA",47.6023223,-122.3378325,98102.0,15
"523 Broadway E, Seattle, WA 98102, USA",47.603618,-122.3321673,98102.0,12
"523 Broadway E, Seattle, WA 98102, USA",47.6049169,-122.3364675,98102.0,12
"523 Broadway E, Seattle, WA 98102, USA",47.6068445,-122.3311121,98102.0,4
"523 Broadway E, Seattle, WA 98102, USA",47.6071107,-122.3338507,98102.0,12
"523 Broadway E, Seattle, WA 98102, USA",47.607654,-122.3338695,98102.0,12
"523 Broadway E, Seattle, WA 98102, USA",47.6076645,-122.339495,98102.0,10
"523 Broadway E, Seattle, WA 98102, USA",47.6083417,-122.3322536,98102.0,7
"523 Broadway E, Seattle, WA 98102, USA",47.6100971,-122.3350631,98102.0,6
"523 Broadway E, Seattle, WA 98102, USA",47.6106084,-122.3339786,98102.0,11
"523 Broadway E, Seattle, WA 98102, USA",47.61095160000001,-122.3473434,98102.0,9
"523 Broadway E, Seattle, WA 98102, USA",47.6119853,-122.333716,98102.0,6
"523 Broadway E, Seattle, WA 98102, USA",47.6136335,-122.3410064,98102.0,7
"523 Broadway E, Seattle, WA 98102, USA",47.614221,-122.3380349,98102.0,6
"523 Broadway E, Seattle, WA 98102, USA",47.6180792,-122.3375439,98102.0,9
"523 Broadway E, Seattle, WA 98102, USA",47.62017119999999,-122.3492968,98102.0,6
"523 Broadway E, Seattle, WA 98102, USA",47.6251322,-122.3449769,98102.0,12
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.240286,-122.4112362,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.3159236,-122.3000278,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.41580829999999,-122.2976023,98516.0,15
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4259492,-122.2970961,98516.0,15
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4264267,-122.2975981,98516.0,16
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4327209,-122.2976565,98516.0,15
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4354746,-122.2971112,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.435593,-122.2930078,98516.0,13
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4403712,-122.2952919,98516.0,15
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4443233,-122.2953966,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4444704,-122.2913078,98516.0,15
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4513278,-122.2950592,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4525436,-122.2952177,98516.0,14
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.45460449999999,-122.2608914,98516.0,13
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4599124,-122.2442464,98516.0,13
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.4633319,-122.2195008,98516.0,20
"5400 East, Martin Way E, Lacey, WA 98516, USA",47.6095595,-122.3406994,98516.0,14
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.435593,-122.2930078,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.4443233,-122.2953966,98103.0,15
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.4444704,-122.2913078,98103.0,16
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6023223,-122.3378325,98103.0,13
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.603618,-122.3321673,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6049169,-122.3364675,98103.0,8
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6068445,-122.3311121,98103.0,12
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.60691980000001,-122.3321354,98103.0,9
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6071107,-122.3338507,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.607654,-122.3338695,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6076645,-122.339495,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6083417,-122.3322536,98103.0,12
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6100971,-122.3350631,98103.0,9
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6106084,-122.3339786,98103.0,9
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.61095160000001,-122.3473434,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6119853,-122.333716,98103.0,9
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6135347,-122.3388299,98103.0,9
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6136335,-122.3410064,98103.0,11
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6180792,-122.3375439,98103.0,13
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.62017119999999,-122.3492968,98103.0,10
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.62511800000001,-122.3488961,98103.0,7
"5500 Phinney Ave N, Seattle, WA 98103, USA",47.6252694,-122.3445728,98103.0,7
"565 Camano Ave, Langley, WA 98260, USA",48.0904714,-122.1865016,98260.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.240286,-122.4112362,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.3159236,-122.3000278,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.41580829999999,-122.2976023,98499.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.4259492,-122.2970961,98499.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.4264267,-122.2975981,98499.0,15
"5721 Main St SW, Lakewood, WA 98499, USA",47.4327209,-122.2976565,98499.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.4354746,-122.2971112,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.435593,-122.2930078,98499.0,12
"5721 Main St SW, Lakewood, WA 98499, USA",47.4403712,-122.2952919,98499.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.4443233,-122.2953966,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.4444704,-122.2913078,98499.0,14
"5721 Main St SW, Lakewood, WA 98499, USA",47.4513278,-122.2950592,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.4525436,-122.2952177,98499.0,13
"5721 Main St SW, Lakewood, WA 98499, USA",47.45460449999999,-122.2608914,98499.0,12
"5721 Main St SW, Lakewood, WA 98499, USA",47.4599124,-122.2442464,98499.0,12
"5721 Main St SW, Lakewood, WA 98499, USA",47.4633319,-122.2195008,98499.0,19
"5721 Main St SW, Lakewood, WA 98499, USA",47.6095595,-122.3406994,98499.0,13
"575 Bellevue Square, Bellevue, WA 98004, USA",47.44826279999999,-122.2984349,98004.0,10
"575 Bellevue Square, Bellevue, WA 98004, USA",47.6152935,-122.3339057,98004.0,9
"575 Bellevue Square, Bellevue, WA 98004, USA",47.62511800000001,-122.3488961,98004.0,8
"575 Bellevue Square, Bellevue, WA 98004, USA",47.6288578,-122.3423083,98004.0,8
"575 Bellevue Square, Bellevue, WA 98004, USA",47.6334305,-122.3802634,98004.0,14
"5984 Darrk Ln, Bow, WA 98232, USA",48.0917543,-122.1857114,98232.0,9
"600 Bellevue Way NE, Bellevue, WA 98004, USA",47.4444704,-122.2913078,98004.0,13
"600 Bellevue Way NE, Bellevue, WA 98004, USA",47.6071107,-122.3338507,98004.0,10
"600 Bellevue Way NE, Bellevue, WA 98004, USA",47.6136335,-122.3410064,98004.0,9
"600 Bellevue Way NE, Bellevue, WA 98004, USA",47.6180792,-122.3375439,98004.0,15
"600 Pine St #400, Seattle, WA 98101, USA",47.435593,-122.2930078,98101.0,12
"600 Pine St #400, Seattle, WA 98101, USA",47.4443233,-122.2953966,98101.0,12
"600 Pine St #400, Seattle, WA 98101, USA",47.4444704,-122.2913078,98101.0,14
"600 Pine St #400, Seattle, WA 98101, USA",47.6023223,-122.3378325,98101.0,7
"600 Pine St #400, Seattle, WA 98101, USA",47.603618,-122.3321673,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.6049169,-122.3364675,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.60690719999999,-122.3305959,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.60691980000001,-122.3321354,98101.0,3
"600 Pine St #400, Seattle, WA 98101, USA",47.6071107,-122.3338507,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.607654,-122.3338695,98101.0,4
"600 Pine St #400, Seattle, WA 98101, USA",47.6076645,-122.339495,98101.0,4
"600 Pine St #400, Seattle, WA 98101, USA",47.6083417,-122.3322536,98101.0,6
"600 Pine St #400, Seattle, WA 98101, USA",47.6100971,-122.3350631,98101.0,3
"600 Pine St #400, Seattle, WA 98101, USA",47.6106084,-122.3339786,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.61095160000001,-122.3473434,98101.0,6
"600 Pine St #400, Seattle, WA 98101, USA",47.6119853,-122.333716,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.6136335,-122.3410064,98101.0,3
"600 Pine St #400, Seattle, WA 98101, USA",47.614221,-122.3380349,98101.0,3
"600 Pine St #400, Seattle, WA 98101, USA",47.6180792,-122.3375439,98101.0,9
"600 Pine St #400, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,4
"600 Pine St #400, Seattle, WA 98101, USA",47.62017119999999,-122.3492968,98101.0,5
"600 Pine St #400, Seattle, WA 98101, USA",47.6251322,-122.3449769,98101.0,7
"600 Pine St, Seattle, WA 98101, USA",47.44826279999999,-122.2984349,98101.0,10
"600 Pine St, Seattle, WA 98101, USA",47.61429649999999,-122.3338692,98101.0,3
"600 Pine St, Seattle, WA 98101, USA",47.6185886,-122.3509134,98101.0,4
"600 Pine St, Seattle, WA 98101, USA",47.6288578,-122.3423083,98101.0,9
"600 Pine St, Seattle, WA 98101, USA",47.6334305,-122.3802634,98101.0,11
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.435593,-122.2930078,98043.0,15
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.4443233,-122.2953966,98043.0,15
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.4444704,-122.2913078,98043.0,17
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6023223,-122.3378325,98043.0,17
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.603618,-122.3321673,98043.0,14
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6049169,-122.3364675,98043.0,14
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6068445,-122.3311121,98043.0,16
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.60691980000001,-122.3321354,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6071107,-122.3338507,98043.0,14
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.607654,-122.3338695,98043.0,14
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6076645,-122.339495,98043.0,12
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6083417,-122.3322536,98043.0,16
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6100971,-122.3350631,98043.0,15
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6106084,-122.3339786,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.61095160000001,-122.3473434,98043.0,17
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6119853,-122.333716,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6136335,-122.3410064,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.614221,-122.3380349,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6180792,-122.3375439,98043.0,19
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.62017119999999,-122.3492968,98043.0,15
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.62511800000001,-122.3488961,98043.0,13
"6009 244th St SW, Mountlake Terrace, WA 98043, USA",47.6251322,-122.3449769,98043.0,15
"601 N 34th St, Seattle, WA 98103, USA",47.44826279999999,-122.2984349,98103.0,24
"601 N 34th St, Seattle, WA 98103, USA",47.6288578,-122.3423083,98103.0,14
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.435593,-122.2930078,98109.0,10
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.4443233,-122.2953966,98109.0,15
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.4444704,-122.2913078,98109.0,16
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6023223,-122.3378325,98109.0,11
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.603618,-122.3321673,98109.0,6
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6049169,-122.3364675,98109.0,4
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6068445,-122.3311121,98109.0,11
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.60691980000001,-122.3321354,98109.0,4
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6071107,-122.3338507,98109.0,6
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6074851,-122.3372604,98109.0,4
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.607654,-122.3338695,98109.0,5
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6076645,-122.339495,98109.0,5
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6083417,-122.3322536,98109.0,7
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6100971,-122.3350631,98109.0,4
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6106084,-122.3339786,98109.0,8
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.61095160000001,-122.3473434,98109.0,10
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6119853,-122.333716,98109.0,8
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6135347,-122.3388299,98109.0,4
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6136335,-122.3410064,98109.0,6
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6180792,-122.3375439,98109.0,7
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.62017119999999,-122.3492968,98109.0,6
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6245697,-122.3528976,98109.0,3
"601 Queen Anne Ave N, Seattle, WA 98109, USA",47.6251322,-122.3449769,98109.0,4
"601 Roy St, Seattle, WA 98109, USA",47.4444704,-122.2913078,98109.0,15
"601 Roy St, Seattle, WA 98109, USA",47.5423197,-121.8366769,98109.0,23
"601 Roy St, Seattle, WA 98109, USA",47.6026694,-122.3373788,98109.0,10
"601 Roy St, Seattle, WA 98109, USA",47.603618,-122.3321673,98109.0,9
"601 Roy St, Seattle, WA 98109, USA",47.6049169,-122.3364675,98109.0,7
"601 Roy St, Seattle, WA 98109, USA",47.6052057,-122.3397437,98109.0,10
"601 Roy St, Seattle, WA 98109, USA",47.6063821,-122.3322283,98109.0,9
"601 Roy St, Seattle, WA 98109, USA",47.6071107,-122.3338507,98109.0,11
"601 Roy St, Seattle, WA 98109, USA",47.6072677,-122.1894233,98109.0,20
"601 Roy St, Seattle, WA 98109, USA",47.6076645,-122.339495,98109.0,9
"601 Roy St, Seattle, WA 98109, USA",47.61100829999999,-122.1895598,98109.0,19
"601 Roy St, Seattle, WA 98109, USA",47.6136335,-122.3410064,98109.0,10
"601 Roy St, Seattle, WA 98109, USA",47.6156004,-122.2008899,98109.0,18
"601 Roy St, Seattle, WA 98109, USA",47.6180792,-122.3375439,98109.0,12
"601 Roy St, Seattle, WA 98109, USA",47.62017119999999,-122.3492968,98109.0,6
"601 Roy St, Seattle, WA 98109, USA",47.6203244,-122.3436986,98109.0,9
"601 Roy St, Seattle, WA 98109, USA",47.6203717,-122.3593736,98109.0,9
"601 Roy St, Seattle, WA 98109, USA",47.8124792,-122.382897,98109.0,13
"601 Roy St, Seattle, WA 98109, USA",47.9487436,-122.304276,98109.0,11
"601 SW 41st St, Renton, WA 98057, USA",47.239863,-122.4119304,98057.0,12
"601 SW 41st St, Renton, WA 98057, USA",47.3159236,-122.3000278,98057.0,12
"601 SW 41st St, Renton, WA 98057, USA",47.41580829999999,-122.2976023,98057.0,11
"601 SW 41st St, Renton, WA 98057, USA",47.4259492,-122.2970961,98057.0,11
"601 SW 41st St, Renton, WA 98057, USA",47.4264267,-122.2975981,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.4327209,-122.2976565,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.4354746,-122.2971112,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.435593,-122.2930078,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.4403712,-122.2952919,98057.0,11
"601 SW 41st St, Renton, WA 98057, USA",47.4443233,-122.2953966,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.4444704,-122.2913078,98057.0,9
"601 SW 41st St, Renton, WA 98057, USA",47.4513278,-122.2950592,98057.0,9
"601 SW 41st St, Renton, WA 98057, USA",47.4525436,-122.2952177,98057.0,9
"601 SW 41st St, Renton, WA 98057, USA",47.45460449999999,-122.2608914,98057.0,5
"601 SW 41st St, Renton, WA 98057, USA",47.4599124,-122.2442464,98057.0,5
"601 SW 41st St, Renton, WA 98057, USA",47.4633319,-122.2195008,98057.0,10
"601 SW 41st St, Renton, WA 98057, USA",47.6023223,-122.3378325,98057.0,16
"601 SW 41st St, Renton, WA 98057, USA",47.603618,-122.3321673,98057.0,13
"601 SW 41st St, Renton, WA 98057, USA",47.6049169,-122.3364675,98057.0,14
